"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"S100a6",5.67933309884927e-10,0.407160548368437,0.371,0.534,3.22296474026597e-05,"WT","S100a6"
"Hipk2",5.71587375781219e-10,0.369457274489033,0.174,0.251,3.24370119882084e-05,"WT","Hipk2"
"Nsd1",5.78840496142317e-10,0.28612164057478,0.148,0.214,3.28486193155803e-05,"WT","Nsd1"
"H2-Eb1",6.07683106831275e-10,0.672401743373703,0.135,0.101,3.4485408629568e-05,"WT","H2-Eb1"
"Armh3",7.62894642391959e-10,0.288459734783349,0.11,0.163,4.32935080611013e-05,"WT","Armh3"
"Zfhx3",7.78833887938461e-10,0.413611472883314,0.339,0.49,4.41980443066197e-05,"WT","Zfhx3"
"Tasp1",9.19608332619492e-10,0.260289275675325,0.085,0.13,5.21868532678235e-05,"WT","Tasp1"
"Prdx5",9.22535089518916e-10,0.443330040355026,0.138,0.202,5.23529437951089e-05,"WT","Prdx5"
"Mcc",1.06769907715048e-09,0.763773419283813,0.137,0.106,6.05908549292128e-05,"WT","Mcc"
"Atp6v0b",1.09478716066807e-09,0.306040626618342,0.112,0.167,6.21280765807521e-05,"WT","Atp6v0b"
"Tgfbr3",1.12700066364038e-09,0.436414475498642,0.194,0.279,6.39561606609282e-05,"WT","Tgfbr3"
"Lrrk1",1.15011593660169e-09,0.369111738337288,0.22,0.313,6.52679292862095e-05,"WT","Lrrk1"
"Parp8",1.33291695234855e-09,0.32374102878857,0.151,0.217,7.56417041288281e-05,"WT","Parp8"
"Man1a",1.3692451693098e-09,0.480116233997125,0.225,0.32,7.77032941131616e-05,"WT","Man1a"
"Snx4",1.40473858310313e-09,0.448870913789134,0.136,0.2,7.97175098525194e-05,"WT","Snx4"
"Ophn1",1.41961791837016e-09,0.603032883158266,0.123,0.091,8.05618972495882e-05,"WT","Ophn1"
"Ppm1h",1.60007823932775e-09,0.811669595352467,0.202,0.173,9.08028400036103e-05,"WT","Ppm1h"
"Aig1",1.612811932888e-09,0.588369260288691,0.122,0.09,9.15254643794612e-05,"WT","Aig1"
"Snx10",1.69987751460174e-09,0.258279929653818,0.182,0.254,9.64663490761343e-05,"WT","Snx10"
"Tbxas1",1.88264637613161e-09,0.500740805885225,0.118,0.085,0.000106838299199093,"WT","Tbxas1"
"Ptprj",1.97158587817757e-09,0.381881267845968,0.424,0.602,0.000111885527000699,"WT","Ptprj"
"Heg1",1.99597746666376e-09,0.612907433789306,0.105,0.074,0.000113269725255702,"WT","Heg1"
"Btrc",2.27839214188117e-09,0.250558749723439,0.092,0.139,0.000129296475659615,"WT","Btrc"
"Itsn1",2.29579377534146e-09,0.336323002836396,0.122,0.178,0.000130284000956852,"WT","Itsn1"
"Wdr89",2.47341882586075e-09,0.429537671978677,0.307,0.442,0.000140364044948772,"WT","Wdr89"
"Gpr141",2.55532447166402e-09,0.589350820324947,0.116,0.083,0.000145012108442461,"WT","Gpr141"
"Adipor2",3.19400127223748e-09,0.354293387279737,0.106,0.158,0.000181256378198205,"WT","Adipor2"
"Gm20498",3.49253834514074e-09,0.384438418203644,0.144,0.208,0.000198198058548392,"WT","Gm20498"
"B2m",3.58932819920918e-09,0.465419300523436,0.337,0.488,0.000203690785976922,"WT","B2m"
"Cuedc1",4.39219516224629e-09,0.329309535258841,0.114,0.168,0.000249252683262315,"WT","Cuedc1"
"AY036118",4.48019476686971e-09,0.26417198764495,0.104,0.154,0.000254246572825089,"WT","AY036118"
"Dennd4c",4.6426706791215e-09,0.374554097169707,0.139,0.201,0.000263466918369466,"WT","Dennd4c"
"Taf3",6.75513653115364e-09,0.315981452686636,0.138,0.198,0.000383347243006438,"WT","Taf3"
"Prkce",7.27710258894259e-09,0.26539306952911,0.242,0.338,0.000412968294819903,"WT","Prkce"
"Tom1l2",7.64704610083795e-09,0.470228464365482,0.189,0.269,0.000433962219176453,"WT","Tom1l2"
"Glod4",8.00354877516049e-09,0.287216323886415,0.07,0.109,0.000454193389441583,"WT","Glod4"
"Chd9",9.62239893838768e-09,0.433632298834737,0.236,0.333,0.000546061517354562,"WT","Chd9"
"Fcho2",9.94172855573038e-09,0.262629059017367,0.127,0.182,0.000564183153809143,"WT","Fcho2"
"Adam15",9.99558250231698e-09,0.252367711231577,0.063,0.1,0.000567239311423986,"WT","Adam15"
"Wasl",1.11762819802728e-08,0.2715885557642,0.087,0.131,0.000634242826098503,"WT","Wasl"
"Traf3",1.4996237553736e-08,0.47336907988628,0.125,0.092,0.000851021484936962,"WT","Traf3"
"Gramd3",1.70524003845297e-08,0.264672314732377,0.077,0.116,0.000967706669421679,"WT","Gramd3"
"Tusc3",1.7278992904956e-08,0.27728076981301,0.08,0.122,0.000980565568363347,"WT","Tusc3"
"Sgk1",1.85261941787485e-08,0.281336072598557,0.082,0.123,0.0010513429934498,"WT","Sgk1"
"Fto",1.94334896057675e-08,0.417461375795518,0.231,0.327,0.0011028311016377,"WT","Fto"
"Gbp7",2.27727318929052e-08,0.276857005694346,0.149,0.209,0.00129232976219048,"WT","Gbp7"
"Pi4ka",2.41720814215702e-08,0.28136480222434,0.094,0.139,0.00137174144859269,"WT","Pi4ka"
"Nxn",2.47942753604752e-08,0.401947271416579,0.207,0.29,0.00140705033243161,"WT","Nxn"
"Tmem63b",2.53455293697687e-08,0.270175378410415,0.072,0.11,0.001438333446205,"WT","Tmem63b"
"Atrnl1",2.64960525885614e-08,0.311395924766309,0.265,0.366,0.00150362448834827,"WT","Atrnl1"
"Macrod2",2.70030549038841e-08,0.921435556600419,0.237,0.222,0.00153239636274052,"WT","Macrod2"
"Ddhd1",2.87048890487802e-08,0.413679069740399,0.102,0.149,0.00162897374862923,"WT","Ddhd1"
"Nfkb1",3.10324182056339e-08,0.634237884624661,0.295,0.421,0.00176105870075152,"WT","Nfkb1"
"Plxna2",3.10334009180196e-08,0.28793229409884,0.092,0.135,0.00176111446869669,"WT","Plxna2"
"Ccr5",3.16012999302066e-08,0.571972469561225,0.11,0.08,0.00179334216973929,"WT","Ccr5"
"Zbtb20",3.26050914544168e-08,0.909866329929455,0.384,0.426,0.0018503063349467,"WT","Zbtb20"
"Phf21a",3.683092753733e-08,0.264321031571034,0.212,0.291,0.00209011830681594,"WT","Phf21a"
"Socs6",3.77389631927634e-08,0.294220713602297,0.07,0.107,0.00214164842222613,"WT","Socs6"
"Laptm4a",4.71958707275948e-08,0.294311747531767,0.112,0.162,0.00267831846792028,"WT","Laptm4a"
"Atp1a1",4.80876973746403e-08,0.490438991839709,0.222,0.314,0.00272892873831346,"WT","Atp1a1"
"Ccdc88c",5.71195734513369e-08,0.276455090782488,0.073,0.11,0.00324147867378992,"WT","Ccdc88c"
"Arsb",5.73072281952953e-08,0.32083575429734,0.09,0.132,0.00325212789285481,"WT","Arsb"
"Slco2a1",5.81306778601817e-08,0.281239873566573,0.098,0.142,0.00329885783788745,"WT","Slco2a1"
"Synj1",6.30753742850148e-08,0.255436866232995,0.095,0.137,0.0035794644153003,"WT","Synj1"
"Kat2b",7.46046770995246e-08,0.266549987793277,0.131,0.185,0.00423374082072092,"WT","Kat2b"
"Ccl2",7.86740966583936e-08,0.944878820158945,0.101,0.075,0.00446467631126718,"WT","Ccl2"
"Slit2",8.94111048829133e-08,0.308557177665705,0.099,0.144,0.00507399079100045,"WT","Slit2"
"Crybg1",9.97176115943505e-08,0.604358292146135,0.163,0.233,0.0056588747403678,"WT","Crybg1"
"Micu1",1.00058924651337e-07,0.256894623544343,0.121,0.171,0.00567824391503873,"WT","Micu1"
"Nrg1",1.01859902763868e-07,0.367627082673255,0.269,0.374,0.00578044762194673,"WT","Nrg1"
"Osbpl3",1.05057410238612e-07,0.495450799306815,0.204,0.287,0.00596190297363098,"WT","Osbpl3"
"Wls",1.06136238667497e-07,0.258254460693543,0.09,0.132,0.00602312540814177,"WT","Wls"
"Nt5c2",1.24132022647294e-07,0.339393880416422,0.116,0.165,0.00704436815321127,"WT","Nt5c2"
"Capn1",1.54630718000003e-07,0.252438341314495,0.08,0.119,0.00877513861578216,"WT","Capn1"
"Mylk",1.56731672508356e-07,0.32322517449671,0.087,0.127,0.00889436568317672,"WT","Mylk"
"Pde7b",1.57851844236738e-07,0.512185883756592,0.139,0.109,0.00895793430859066,"WT","Pde7b"
"Tnrc6b",1.57881021835881e-07,0.259972415247822,0.212,0.288,0.00895959010816441,"WT","Tnrc6b"
"Tnip1",1.68020778293506e-07,0.281860512683278,0.128,0.178,0.00953501114737816,"WT","Tnip1"
"Meis2",1.817954501985e-07,0.58028373890537,0.134,0.107,0.0103167100033147,"WT","Meis2"
"Rbbp8",1.85968277864921e-07,0.275717981352185,0.11,0.157,0.0105535138005564,"WT","Rbbp8"
"Sdc4",2.25604998404192e-07,0.607353115678524,0.214,0.299,0.0128028580544395,"WT","Sdc4"
"Col4a5",2.547502579748e-07,0.390133441698972,0.116,0.165,0.0144568223898119,"WT","Col4a5"
"Epb41",2.73512498257965e-07,0.420405080508553,0.155,0.215,0.0155215607636413,"WT","Epb41"
"Phlpp1",2.88968497365377e-07,0.512239293936965,0.218,0.301,0.0163986732569878,"WT","Phlpp1"
"Mcu",3.08483681069831e-07,0.540102310872756,0.196,0.275,0.0175061404170318,"WT","Mcu"
"Commd10",3.18139527269166e-07,0.317487749872928,0.105,0.149,0.0180541000329979,"WT","Commd10"
"Cd86",4.06990649693413e-07,0.565961738559477,0.116,0.089,0.0230963123794515,"WT","Cd86"
"Ctif",4.14044730027173e-07,0.368564530350686,0.134,0.188,0.023496624384312,"WT","Ctif"
"Ssbp3",4.17447226676155e-07,0.272294199550954,0.113,0.158,0.0236897126666451,"WT","Ssbp3"
"Chd6",4.36083982833744e-07,0.372459771052749,0.13,0.183,0.0247473299418322,"WT","Chd6"
"Dnajc1",4.63214881144618e-07,0.45283340774566,0.184,0.255,0.026286981290076,"WT","Dnajc1"
"Arhgef11",5.47779677174362e-07,0.3055215179165,0.103,0.145,0.0310859488999678,"WT","Arhgef11"
"Clcn5",5.87775656892856e-07,0.362495645159294,0.111,0.157,0.0333556807530127,"WT","Clcn5"
"Ttc28",6.00063093621688e-07,0.700129484882635,0.135,0.111,0.0340529804999372,"WT","Ttc28"
"Ciita",6.14873204856344e-07,0.501931112114134,0.109,0.083,0.0348934395023926,"WT","Ciita"
"Dym",7.90767479205651e-07,0.370314383620192,0.12,0.167,0.0448752636774415,"WT","Dym"
