"","X","gene","cluster_id","p_val","p_adj.loc","p_adj.glb","filtered","mean_KO","mean_WT","FC_KO/WT","log2FC_KO/WT"
"117218",117218,"Sox9","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,55.3709682760465,10.9556659524762,5.0540942482398,2.33745256776515
"117219",117219,"Hnrnpd","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,147.721040400112,56.018354148817,2.63701143392538,1.39890382665628
"117228",117228,"Hk2","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,126.063898599102,57.214705441095,2.20334785659065,1.13969728049544
"117246",117246,"Rpl13","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,167.219671220435,104.846721018488,1.59489652700678,0.673462828493881
"117291",117291,"S100a4","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,225.781177572506,120.262384577955,1.87740479589571,0.908739749831886
"117294",117294,"S100a6","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,442.197899467884,382.21676822048,1.15692961752218,0.210301099933484
"117332",117332,"Calm1","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,192.426410565035,90.0495946373919,2.1368936899704,1.09551513599605
"117368",117368,"Col18a1","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,255.51993390234,152.255856369236,1.67822729447383,0.746938123646125
"117370",117370,"Kpnb1","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,90.0279856485462,34.3735688618763,2.6191049876231,1.38907389171882
"117392",117392,"Tubb5","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,87.7501942835891,36.7645057501449,2.38681827738819,1.25508872968282
"117404",117404,"Ifrd1","Neuronal cells 1",4.99975001249937e-05,0.00101342155114467,0.00640991206253641,FALSE,220.704676873675,133.865345099422,1.64870659176023,0.721334675745714
